"athlete_id","pos_type_id","pos_type_name","pos_type_abbreviation","pos_type_parent_id"
"16381","12","Cornerback","CB","3"
"16382","7","Defensive End","DE","1"
"16383","6","Wide Receiver","WR","4"
"16384","20","Defensive Lineman","DL","1"
"16385","17","Tight End","TE","4"
"16386","22","Fullback","FB","5"
"16387","6","Wide Receiver","WR","4"
"16388","19","Long Snapper","LS","14"
"16389","17","Tight End","TE","4"
"16390","7","Defensive End","DE","1"
"16391","13","Center","C","4"
"16392","8","Safety","S","3"
"16393","6","Wide Receiver","WR","4"
"16394","8","Safety","S","3"
"16395","13","Center","C","4"
"16396","6","Wide Receiver","WR","4"
"16397","26","Offensive Guard","OG","4"
"16398","7","Defensive End","DE","1"
"16399","9","Linebacker","LB","1"
"16400","17","Tight End","TE","4"
"16401","23","Punter","P","14"
"16402","6","Wide Receiver","WR","4"
"16403","6","Wide Receiver","WR","4"
"16404","22","Fullback","FB","5"
"16405","13","Center","C","4"
"16406","9","Linebacker","LB","1"
"16407","6","Wide Receiver","WR","4"
"16408","10","Unknown","-",\N
"16409","23","Punter","P","14"
"16410","7","Defensive End","DE","1"
"16411","12","Cornerback","CB","3"
"16412","3","Defensive Back","DB","1"
"16413","6","Wide Receiver","WR","4"
"16414","6","Wide Receiver","WR","4"
"16415","17","Tight End","TE","4"
"16416","15","Place kicker","PK","14"
"16417","9","Linebacker","LB","1"
"16418","17","Tight End","TE","4"
"16419","15","Place kicker","PK","14"
"16420","9","Linebacker","LB","1"
"16421","6","Wide Receiver","WR","4"
"16422","7","Defensive End","DE","1"
"16423","3","Defensive Back","DB","1"
"16424","17","Tight End","TE","4"
"16425","11","Guard","G",\N
"16426","12","Cornerback","CB","3"
"16427","6","Wide Receiver","WR","4"
"16428","6","Wide Receiver","WR","4"
"16429","2","Defensive Tackle","DT","1"
"16430","6","Wide Receiver","WR","4"
"16431","6","Wide Receiver","WR","4"
"16432","24","Quarterback","QB","4"
"16433","12","Cornerback","CB","3"
"16434","12","Cornerback","CB","3"
"16435","5","Running Back","RB","4"
"16436","9","Linebacker","LB","1"
"16437","8","Safety","S","3"
"16438","16","Offensive Tackle","OT","4"
"16439","7","Defensive End","DE","1"
"16440","9","Linebacker","LB","1"
"16441","16","Offensive Tackle","OT","4"
"16442","6","Wide Receiver","WR","4"
"16443","9","Linebacker","LB","1"
"16444","24","Quarterback","QB","4"
"16445","12","Cornerback","CB","3"
"16446","13","Center","C","4"
"16447","24","Quarterback","QB","4"
"16448","12","Cornerback","CB","3"
"16449","3","Defensive Back","DB","1"
"16450","10","Unknown","-",\N
"16451","6","Wide Receiver","WR","4"
"16452","7","Defensive End","DE","1"
"16453","22","Fullback","FB","5"
"16454","3","Defensive Back","DB","1"
"16455","5","Running Back","RB","4"
"16456","9","Linebacker","LB","1"
"16457","5","Running Back","RB","4"
"16458","24","Quarterback","QB","4"
"16459","3","Defensive Back","DB","1"
"16460","6","Wide Receiver","WR","4"
"16461","2","Defensive Tackle","DT","1"
"16462","6","Wide Receiver","WR","4"
"16463","7","Defensive End","DE","1"
"16464","5","Running Back","RB","4"
"16465","23","Punter","P","14"
"16466","16","Offensive Tackle","OT","4"
"16467","9","Linebacker","LB","1"
"16468","2","Defensive Tackle","DT","1"
"16469","9","Linebacker","LB","1"
"16470","7","Defensive End","DE","1"
"16471","6","Wide Receiver","WR","4"
"16472","8","Safety","S","3"
"16473","9","Linebacker","LB","1"
"16474","26","Offensive Guard","OG","4"
"16475","26","Offensive Guard","OG","4"
"16476","9","Linebacker","LB","1"
"16477","3","Defensive Back","DB","1"
"16478","16","Offensive Tackle","OT","4"
"16479","17","Tight End","TE","4"
"16480","9","Linebacker","LB","1"
"16481","9","Linebacker","LB","1"
"16482","15","Place kicker","PK","14"
"16483","24","Quarterback","QB","4"
"16484","9","Linebacker","LB","1"
"16485","13","Center","C","4"
"16486","3","Defensive Back","DB","1"
"16487","9","Linebacker","LB","1"
"16488","11","Guard","G",\N
"16489","16","Offensive Tackle","OT","4"
"16490","15","Place kicker","PK","14"
"16491","24","Quarterback","QB","4"
"16492","17","Tight End","TE","4"
"16493","5","Running Back","RB","4"
"16494","7","Defensive End","DE","1"
"16495","2","Defensive Tackle","DT","1"
"16496","15","Place kicker","PK","14"
"16497","8","Safety","S","3"
"16498","24","Quarterback","QB","4"
"16499","3","Defensive Back","DB","1"
"16500","26","Offensive Guard","OG","4"
"16501","12","Cornerback","CB","3"
"16502","9","Linebacker","LB","1"
"16503","12","Cornerback","CB","3"
"16504","7","Defensive End","DE","1"
"16505","9","Linebacker","LB","1"
"16506","13","Center","C","4"
"16507","2","Defensive Tackle","DT","1"
"16508","23","Punter","P","14"
"16509","16","Offensive Tackle","OT","4"
"16510","17","Tight End","TE","4"
"16511","8","Safety","S","3"
"16512","6","Wide Receiver","WR","4"
"16513","22","Fullback","FB","5"
"16514","12","Cornerback","CB","3"
"16515","5","Running Back","RB","4"
"16516","9","Linebacker","LB","1"
"16517","6","Wide Receiver","WR","4"
"16518","19","Long Snapper","LS","14"
"16519","19","Long Snapper","LS","14"
"16520","13","Center","C","4"
"16521","12","Cornerback","CB","3"
"16522","8","Safety","S","3"
"16523","3","Defensive Back","DB","1"
"16524","17","Tight End","TE","4"
"16525","6","Wide Receiver","WR","4"
"16526","9","Linebacker","LB","1"
"16527","17","Tight End","TE","4"
"16528","3","Defensive Back","DB","1"
"16529","12","Cornerback","CB","3"
"16530","8","Safety","S","3"
"16531","11","Guard","G",\N
"16532","6","Wide Receiver","WR","4"
"16533","9","Linebacker","LB","1"
"16534","3","Defensive Back","DB","1"
"16535","17","Tight End","TE","4"
"16536","12","Cornerback","CB","3"
"16537","9","Linebacker","LB","1"
"16538","6","Wide Receiver","WR","4"
"16539","6","Wide Receiver","WR","4"
"16540","3","Defensive Back","DB","1"
"16541","5","Running Back","RB","4"
"16542","7","Defensive End","DE","1"
"16543","7","Defensive End","DE","1"
"16544","5","Running Back","RB","4"
"16545","2","Defensive Tackle","DT","1"
"16546","3","Defensive Back","DB","1"
"16547","16","Offensive Tackle","OT","4"
"16548","17","Tight End","TE","4"
"16549","3","Defensive Back","DB","1"
"16550","6","Wide Receiver","WR","4"
"16551","22","Fullback","FB","5"
"16552","6","Wide Receiver","WR","4"
"16553","20","Defensive Lineman","DL","1"
"16554","6","Wide Receiver","WR","4"
"16555","12","Cornerback","CB","3"
"16556","7","Defensive End","DE","1"
"16557","12","Cornerback","CB","3"
"16558","12","Cornerback","CB","3"
"16559","2","Defensive Tackle","DT","1"
"16560","12","Cornerback","CB","3"
"16561","23","Punter","P","14"
"16562","5","Running Back","RB","4"
"16563","13","Center","C","4"
"16564","7","Defensive End","DE","1"
"16565","16","Offensive Tackle","OT","4"
"16566","6","Wide Receiver","WR","4"
"16567","8","Safety","S","3"
"16568","9","Linebacker","LB","1"
"16569","7","Defensive End","DE","1"
"16570","2","Defensive Tackle","DT","1"
"16571","6","Wide Receiver","WR","4"
"16572","13","Center","C","4"
"16573","17","Tight End","TE","4"
"16574","16","Offensive Tackle","OT","4"
"16575","12","Cornerback","CB","3"
"16576","16","Offensive Tackle","OT","4"
"16577","11","Guard","G",\N
"16578","5","Running Back","RB","4"
"16579","9","Linebacker","LB","1"
"16580","5","Running Back","RB","4"
"16581","6","Wide Receiver","WR","4"
"16582","3","Defensive Back","DB","1"
"16583","7","Defensive End","DE","1"
"16584","12","Cornerback","CB","3"
"16585","18","Offensive Lineman","OL","4"
"16586","12","Cornerback","CB","3"
"16587","2","Defensive Tackle","DT","1"
"16588","9","Linebacker","LB","1"
"16589","17","Tight End","TE","4"
"16590","6","Wide Receiver","WR","4"
"16591","6","Wide Receiver","WR","4"
"16592","16","Offensive Tackle","OT","4"
"16593","17","Tight End","TE","4"
"16594","17","Tight End","TE","4"
"16595","9","Linebacker","LB","1"
"16596","6","Wide Receiver","WR","4"
"16597","2","Defensive Tackle","DT","1"
"16598","9","Linebacker","LB","1"
"16599","7","Defensive End","DE","1"
"16600","6","Wide Receiver","WR","4"
"16601","12","Cornerback","CB","3"
"16602","5","Running Back","RB","4"
"16603","9","Linebacker","LB","1"
"16604","9","Linebacker","LB","1"
"16605","23","Punter","P","14"
"16606","8","Safety","S","3"
"16607","10","Unknown","-",\N
"16608","17","Tight End","TE","4"
"16609","9","Linebacker","LB","1"
"16610","17","Tight End","TE","4"
"16611","15","Place kicker","PK","14"
"16612","26","Offensive Guard","OG","4"
"16613","23","Punter","P","14"
"16614","2","Defensive Tackle","DT","1"
"16615","24","Quarterback","QB","4"
"16616","22","Fullback","FB","5"
"16617","17","Tight End","TE","4"
"16618","8","Safety","S","3"
"16619","7","Defensive End","DE","1"
"16620","7","Defensive End","DE","1"
"16621","7","Defensive End","DE","1"
"16622","2","Defensive Tackle","DT","1"
"16623","11","Guard","G",\N
"16624","9","Linebacker","LB","1"
"16625","9","Linebacker","LB","1"
"16626","24","Quarterback","QB","4"
"16627","7","Defensive End","DE","1"
"16628","22","Fullback","FB","5"
"16629","2","Defensive Tackle","DT","1"
"16630","16","Offensive Tackle","OT","4"
"16631","9","Linebacker","LB","1"
"16632","10","Unknown","-",\N
"16633","27","Nose Tackle","NT","2"
"16634","5","Running Back","RB","4"
"16635","12","Cornerback","CB","3"
"16636","9","Linebacker","LB","1"
"16637","9","Linebacker","LB","1"
"16638","9","Linebacker","LB","1"
"16639","6","Wide Receiver","WR","4"
"16640","7","Defensive End","DE","1"
"16641","3","Defensive Back","DB","1"
"16642","26","Offensive Guard","OG","4"
"16643","17","Tight End","TE","4"
"16644","12","Cornerback","CB","3"
"16645","8","Safety","S","3"
"16646","2","Defensive Tackle","DT","1"
"16647","12","Cornerback","CB","3"
"16648","17","Tight End","TE","4"
"16649","24","Quarterback","QB","4"
"16650","6","Wide Receiver","WR","4"
"16651","2","Defensive Tackle","DT","1"
"16652","5","Running Back","RB","4"
"16653","24","Quarterback","QB","4"
"16654","17","Tight End","TE","4"
"16655","7","Defensive End","DE","1"
"16656","7","Defensive End","DE","1"
"16657","5","Running Back","RB","4"
"16658","3","Defensive Back","DB","1"
"16659","7","Defensive End","DE","1"
"16660","7","Defensive End","DE","1"
"16661","7","Defensive End","DE","1"
"16662","15","Place kicker","PK","14"
"16663","9","Linebacker","LB","1"
"16664","9","Linebacker","LB","1"
"16665","8","Safety","S","3"
"16666","16","Offensive Tackle","OT","4"
"16667","2","Defensive Tackle","DT","1"
"16668","8","Safety","S","3"
"16669","6","Wide Receiver","WR","4"
"16670","16","Offensive Tackle","OT","4"
"16671","2","Defensive Tackle","DT","1"
"16672","6","Wide Receiver","WR","4"
"16673","6","Wide Receiver","WR","4"
"16674","6","Wide Receiver","WR","4"
"16675","5","Running Back","RB","4"
"16676","6","Wide Receiver","WR","4"
"16677","3","Defensive Back","DB","1"
"16678","6","Wide Receiver","WR","4"
"16679","6","Wide Receiver","WR","4"
"16680","11","Guard","G",\N
"16681","3","Defensive Back","DB","1"
"16682","13","Center","C","4"
"16683","17","Tight End","TE","4"
"16684","9","Linebacker","LB","1"
"16685","18","Offensive Lineman","OL","4"
"16686","9","Linebacker","LB","1"
"16687","5","Running Back","RB","4"
"16688","5","Running Back","RB","4"
"16689","9","Linebacker","LB","1"
"16690","2","Defensive Tackle","DT","1"
"16691","17","Tight End","TE","4"
"16692","5","Running Back","RB","4"
"16693","17","Tight End","TE","4"
"16694","7","Defensive End","DE","1"
"16695","16","Offensive Tackle","OT","4"
"16696","9","Linebacker","LB","1"
"16697","9","Linebacker","LB","1"
"16698","9","Linebacker","LB","1"
"16699","2","Defensive Tackle","DT","1"
"16700","2","Defensive Tackle","DT","1"
"16701","9","Linebacker","LB","1"
"16702","15","Place kicker","PK","14"
"16703","7","Defensive End","DE","1"
"16704","26","Offensive Guard","OG","4"
"16705","8","Safety","S","3"
"16706","9","Linebacker","LB","1"
"16707","16","Offensive Tackle","OT","4"
"16708","12","Cornerback","CB","3"
"16709","2","Defensive Tackle","DT","1"
"16710","9","Linebacker","LB","1"
"16711","6","Wide Receiver","WR","4"
"16712","12","Cornerback","CB","3"
"16713","21","Strong Safety","SS","8"
"16714","11","Guard","G",\N
"16715","9","Linebacker","LB","1"
"16716","3","Defensive Back","DB","1"
"16717","9","Linebacker","LB","1"
"16718","7","Defensive End","DE","1"
"16719","2","Defensive Tackle","DT","1"
"16720","7","Defensive End","DE","1"
"16721","5","Running Back","RB","4"
"16722","5","Running Back","RB","4"
"16723","8","Safety","S","3"
"16724","3","Defensive Back","DB","1"
"16725","5","Running Back","RB","4"
"16726","6","Wide Receiver","WR","4"
"16727","3","Defensive Back","DB","1"
"16728","7","Defensive End","DE","1"
"16729","9","Linebacker","LB","1"
"16730","7","Defensive End","DE","1"
"16731","7","Defensive End","DE","1"
"16732","12","Cornerback","CB","3"
"16733","5","Running Back","RB","4"
"16734","8","Safety","S","3"
"16735","2","Defensive Tackle","DT","1"
"16736","26","Offensive Guard","OG","4"
"16737","7","Defensive End","DE","1"
"16738","12","Cornerback","CB","3"
"16739","5","Running Back","RB","4"
"16740","12","Cornerback","CB","3"
"16741","6","Wide Receiver","WR","4"
"16742","12","Cornerback","CB","3"
"16743","9","Linebacker","LB","1"
"16744","16","Offensive Tackle","OT","4"
"16745","12","Cornerback","CB","3"
"16746","15","Place kicker","PK","14"
"16747","6","Wide Receiver","WR","4"
"16748","10","Unknown","-",\N
"16749","5","Running Back","RB","4"
"16750","6","Wide Receiver","WR","4"
"16751","2","Defensive Tackle","DT","1"
"16752","3","Defensive Back","DB","1"
"16753","12","Cornerback","CB","3"
"16754","5","Running Back","RB","4"
"16755","17","Tight End","TE","4"
"16756","6","Wide Receiver","WR","4"
"16757","6","Wide Receiver","WR","4"
"16758","17","Tight End","TE","4"
"16759","11","Guard","G",\N
"16760","5","Running Back","RB","4"
"16761","9","Linebacker","LB","1"
"16762","17","Tight End","TE","4"
"16763","12","Cornerback","CB","3"
"16764","6","Wide Receiver","WR","4"
"16765","17","Tight End","TE","4"
"16766","9","Linebacker","LB","1"
"16767","7","Defensive End","DE","1"
"16768","3","Defensive Back","DB","1"
"16769","3","Defensive Back","DB","1"
"16770","12","Cornerback","CB","3"
"16771","12","Cornerback","CB","3"
"16772","6","Wide Receiver","WR","4"
"16773","11","Guard","G",\N
"16774","9","Linebacker","LB","1"
"16775","17","Tight End","TE","4"
"16776","25","Free Safety","FS","8"
"16777","12","Cornerback","CB","3"
"16778","9","Linebacker","LB","1"
"16779","5","Running Back","RB","4"
"16780","6","Wide Receiver","WR","4"
"16781","12","Cornerback","CB","3"
"16782","5","Running Back","RB","4"
"16783","9","Linebacker","LB","1"
"16784","23","Punter","P","14"
"16785","6","Wide Receiver","WR","4"
"16786","6","Wide Receiver","WR","4"
"16787","8","Safety","S","3"
"16788","24","Quarterback","QB","4"
"16789","10","Unknown","-",\N
"16790","2","Defensive Tackle","DT","1"
"16791","13","Center","C","4"
"16792","8","Safety","S","3"
"16793","2","Defensive Tackle","DT","1"
"16794","9","Linebacker","LB","1"
"16795","5","Running Back","RB","4"
"16796","2","Defensive Tackle","DT","1"
"16797","12","Cornerback","CB","3"
"16798","8","Safety","S","3"
"16799","12","Cornerback","CB","3"
"16800","9","Linebacker","LB","1"
"16801","9","Linebacker","LB","1"
"16802","7","Defensive End","DE","1"
"16803","25","Free Safety","FS","8"
"16804","5","Running Back","RB","4"
"16805","13","Center","C","4"
"16806","8","Safety","S","3"
"16807","29","Athlete","ATH",\N
"16808","29","Athlete","ATH",\N
"16809","29","Athlete","ATH",\N
"16810","29","Athlete","ATH",\N
"16811","7","Defensive End","DE","1"
"16812","29","Athlete","ATH",\N
"16813","29","Athlete","ATH",\N
"16814","8","Safety","S","3"
"16815","17","Tight End","TE","4"
"16816","13","Center","C","4"
"16817","2","Defensive Tackle","DT","1"
"16818","17","Tight End","TE","4"
"16819","16","Offensive Tackle","OT","4"
"16820","12","Cornerback","CB","3"
"16821","11","Guard","G",\N
"16822","13","Center","C","4"
"16823","6","Wide Receiver","WR","4"
"16824","8","Safety","S","3"
"16825","23","Punter","P","14"
"16826","16","Offensive Tackle","OT","4"
"16827","11","Guard","G",\N
"16828","16","Offensive Tackle","OT","4"
"16829","24","Quarterback","QB","4"
"16830","20","Defensive Lineman","DL","1"
"16831","26","Offensive Guard","OG","4"
"16832","16","Offensive Tackle","OT","4"
"16833","12","Cornerback","CB","3"
"9648","6","Wide Receiver","WR","4"
"16834","3","Defensive Back","DB","1"
"16835","8","Safety","S","3"
"16836","10","Unknown","-",\N
"16837","12","Cornerback","CB","3"
"16838","2","Defensive Tackle","DT","1"
"16839","16","Offensive Tackle","OT","4"
"16840","16","Offensive Tackle","OT","4"
"16841","7","Defensive End","DE","1"
"16842","5","Running Back","RB","4"
"16843","2","Defensive Tackle","DT","1"
"16844","8","Safety","S","3"
"16845","26","Offensive Guard","OG","4"
"16846","2","Defensive Tackle","DT","1"
"16847","5","Running Back","RB","4"
"16848","6","Wide Receiver","WR","4"
"16849","9","Linebacker","LB","1"
"16850","17","Tight End","TE","4"
"16851","6","Wide Receiver","WR","4"
"16852","24","Quarterback","QB","4"
"16853","24","Quarterback","QB","4"
"16854","24","Quarterback","QB","4"
"16855","9","Linebacker","LB","1"
"16856","2","Defensive Tackle","DT","1"
"16857","16","Offensive Tackle","OT","4"
"16858","9","Linebacker","LB","1"
"16859","12","Cornerback","CB","3"
"16860","12","Cornerback","CB","3"
"16861","9","Linebacker","LB","1"
"16862","2","Defensive Tackle","DT","1"
"16863","16","Offensive Tackle","OT","4"
"16864","26","Offensive Guard","OG","4"
"16865","11","Guard","G",\N
"16866","16","Offensive Tackle","OT","4"
"16867","6","Wide Receiver","WR","4"
"16868","8","Safety","S","3"
"16869","16","Offensive Tackle","OT","4"
"16870","19","Long Snapper","LS","14"
"16871","9","Linebacker","LB","1"
"16872","3","Defensive Back","DB","1"
"16873","6","Wide Receiver","WR","4"
"16874","8","Safety","S","3"
"16875","9","Linebacker","LB","1"
"16876","5","Running Back","RB","4"
"16877","6","Wide Receiver","WR","4"
"16878","24","Quarterback","QB","4"
